Date,Open,High,Low,Close,Adj Close,Volume
2024-07-17,77.86,78.89,77.84,78.74,77.3244,18297891
2024-07-18,78.45,79.15,78.34,78.35,76.9414,14877210
2024-07-19,78.55,78.65,77.965,78.09,76.686,11816510
2024-07-22,78.27,78.335,77.77,78.14,76.7352,9408432
2024-07-23,78.22,78.36,77.79,77.86,76.4602,6937911
2024-07-24,77.58,77.93,77.28,77.79,76.3914,10620370
2024-07-25,78.06,78.88,77.7,77.7,76.3031,15686270
2024-07-26,78.01,78.585,77.82,78.49,77.0789,10271980
2024-07-29,78.34,78.685,77.94,78.52,77.1083,9115085
2024-07-30,77.58,78.12,77.24,77.99,76.5878,11818450
2024-07-31,77.99,78.336,77.51,77.85,76.4504,10474110
2024-08-01,78.0,78.74,77.755,78.57,77.1574,16535029
2024-08-02,79.17,79.75,77.8,79.26,77.835,24087119
2024-08-05,79.12,79.35,77.44,77.7,76.3031,29057461
2024-08-06,78.08,79.09,77.99,78.24,76.8334,15801360
2024-08-07,78.57,79.395,78.27,78.32,76.9119,14182350
2024-08-08,78.1,79.16,78.02,79.03,77.6091,13889800
2024-08-09,78.87,79.29,78.53,79.15,77.727,10319940
2024-08-12,79.11,79.17,78.545,78.75,77.3342,9735359
2024-08-13,78.75,79.13,78.35,79.11,77.6877,7513894
2024-08-14,79.05,79.71,78.915,79.47,78.0412,7263950
2024-08-15,80.59,80.81,80.05,80.29,78.8465,7745248
2024-08-16,80.21,80.585,80.085,80.51,79.0625,6976919
2024-08-19,80.6,80.965,80.565,80.78,79.3277,7330018
2024-08-20,80.76,81.18,80.63,81.18,79.7205,6931341
2024-08-21,81.86,82.2899,81.495,81.73,80.2606,7960727
2024-08-22,81.95,81.95,81.255,81.61,80.1428,7632692
2024-08-23,81.75,81.86,81.33,81.84,80.3686,6505074
2024-08-26,81.93,82.59,81.92,82.42,80.9382,7270790
2024-08-27,82.54,82.765,82.31,82.62,81.1346,5674632
2024-08-28,82.64,82.745,81.9601,82.27,80.7909,6666785
2024-08-29,82.17,82.17,81.69,81.86,80.3883,6343811
2024-08-30,82.02,82.58,81.7989,82.51,81.0266,8884816
2024-09-03,82.53,83.365,82.43,83.09,81.5962,15501500
2024-09-04,82.94,83.54,82.86,83.48,81.9791,19276699
2024-09-05,83.5,83.63,82.74,83.16,81.6649,12775780
2024-09-06,83.15,83.51,82.89,82.99,81.498,12616550
2024-09-09,83.0,83.79,82.86,83.63,82.1264,10061060
2024-09-10,83.51,83.995,83.39,83.61,82.1068,14002530
2024-09-11,83.31,83.365,82.08,82.83,81.3408,14556520
2024-09-12,82.85,83.43,82.57,83.34,81.8417,8659169
2024-09-13,83.4,83.995,83.22,83.93,82.4211,5953911
2024-09-16,84.15,84.53,83.87,84.26,82.7451,7794845
2024-09-17,83.97,84.21,83.36,83.46,81.9595,8405136
2024-09-18,83.4,83.86,82.8,83.14,81.6453,12935700
2024-09-19,83.36,83.37,82.52,82.65,81.1641,14934220
2024-09-20,82.57,83.11,82.43,83.05,81.5569,12719150
2024-09-23,82.44,83.355,82.38,83.09,82.0298,11985860
2024-09-24,82.98,83.275,82.685,82.89,81.8323,8985209
2024-09-25,83.18,83.26,82.56,82.68,81.625,6101052
2024-09-26,82.53,83.25,82.53,82.87,81.8126,8565679
2024-09-27,82.98,83.5,82.88,83.02,81.9607,6432719
2024-09-30,83.32,83.48,82.68,83.0,81.9409,8469070
2024-10-01,83.03,83.14,82.465,82.72,81.6645,15725750
2024-10-02,82.5,82.505,81.86,82.02,80.9734,10788340
2024-10-03,81.69,81.805,81.055,81.2,80.1639,11507910
2024-10-04,81.07,81.57,80.95,81.47,80.4304,12463650
2024-10-07,81.5,81.5,80.56,80.66,79.6308,9270847
2024-10-08,80.69,81.16,80.475,81.06,80.0257,8218294
2024-10-09,81.13,81.665,81.0,81.55,80.5094,9276307
2024-10-10,81.53,81.7,80.99,81.19,80.154,9122594
2024-10-11,81.47,81.72,81.11,81.64,80.5983,8741496
2024-10-14,81.6,82.01,81.47,81.97,80.9241,6263018
2024-10-15,82.08,83.19,82.08,82.49,81.4374,11287730
2024-10-16,82.21,82.54,82.02,82.43,81.3782,7720320
2024-10-17,82.54,82.65,81.84,82.06,81.0129,7716454
2024-10-18,81.88,82.27,81.64,82.24,81.1906,8314283
2024-10-21,82.21,82.39,81.47,81.55,80.5094,8704757
2024-10-22,81.43,82.11,81.35,82.01,80.9635,8912400
2024-10-23,81.6,81.97,81.44,81.85,80.8056,6926484
2024-10-24,81.83,82.0,81.495,81.74,80.697,6211540
2024-10-25,81.74,81.87,80.99,81.06,80.0257,6546951
2024-10-28,81.38,81.56,81.165,81.21,80.1738,5714219
2024-10-29,80.83,81.04,80.365,80.41,79.384,9460034
2024-10-30,80.3,80.54,80.045,80.28,79.2556,8504824
2024-10-31,80.08,80.59,79.955,80.12,79.0977,10905340
2024-11-01,80.38,80.445,80.05,80.15,79.1273,7916072
2024-11-04,80.27,80.605,80.15,80.37,79.3445,6958887
2024-11-05,80.17,80.88,80.02,80.88,79.848,5304792
2024-11-06,81.09,81.21,79.355,79.56,78.5448,18488141
2024-11-07,79.73,80.31,79.67,79.85,78.8311,17598131
2024-11-08,79.86,81.015,79.85,80.82,79.7887,11530460
2024-11-11,80.71,81.45,80.48,80.54,79.5123,9273831
2024-11-12,80.84,80.95,80.49,80.63,79.6012,13518010
2024-11-13,80.64,80.95,80.4,80.87,79.8381,6781631
2024-11-14,80.67,81.14,80.605,80.67,79.6406,7572248
2024-11-15,80.6,80.655,79.915,79.96,78.9397,11370350
2024-11-18,80.14,80.67,80.05,80.52,79.4926,8748018
2024-11-19,80.73,80.89,80.135,80.63,79.6012,8021124
2024-11-20,79.9,80.22,79.525,80.22,79.1964,7687467
2024-11-21,80.31,81.18,80.09,81.09,80.0553,8185848
2024-11-22,81.54,81.91,81.44,81.84,80.7957,7703875
2024-11-25,82.38,82.625,82.04,82.29,81.24,8243081
2024-11-26,82.24,82.71,82.14,82.63,81.5756,6973969
2024-11-27,83.0,83.24,82.645,82.8,81.7435,7067876
2024-11-29,82.78,83.3,82.67,83.22,82.1581,4982582
2024-12-02,83.14,83.22,82.52,83.12,82.0594,10750200
2024-12-03,83.05,83.11,82.54,82.69,81.6349,11053330
2024-12-04,82.47,82.58,82.045,82.46,81.4078,10100890
2024-12-05,82.55,82.945,82.325,82.79,81.7336,12639030
2024-12-06,82.81,83.285,82.38,82.38,81.3288,7180678
2024-12-09,82.5,82.88,82.025,82.25,81.2005,11613990
2024-12-10,82.19,82.84,81.86,82.64,81.5855,8497222
2024-12-11,82.77,83.11,81.97,82.01,80.9635,9046123
2024-12-12,82.53,82.62,82.115,82.25,81.2005,5410846
2024-12-13,82.09,82.52,81.63,82.04,80.9932,8154345
2024-12-16,82.07,82.48,81.59,81.61,80.5686,6495048
2024-12-17,81.44,81.89,81.335,81.47,80.4304,8536085
2024-12-18,81.16,81.43,80.21,80.23,79.2063,17222971
2024-12-19,80.16,80.56,79.66,79.66,78.6435,15778370
2024-12-20,79.62,80.4,79.35,79.94,78.92,11035440
2024-12-23,79.05,79.23,78.155,78.92,78.5042,11469080
2024-12-24,78.85,79.485,78.74,79.44,79.0214,3932582
2024-12-26,79.29,79.74,79.22,79.69,79.2701,4253678
2024-12-27,79.32,79.72,79.005,79.3,78.8822,6601702
2024-12-30,78.96,79.01,78.12,78.37,77.9571,7249346
2024-12-31,78.53,78.86,78.16,78.61,78.1958,6125534
2025-01-02,78.78,79.14,78.11,78.37,77.9571,9322777
2025-01-03,78.52,78.7,78.045,78.33,77.9173,6991939
2025-01-06,78.42,78.435,77.415,77.51,77.1016,9275738
2025-01-07,77.71,78.16,77.13,77.24,76.833,11113100
2025-01-08,77.16,77.455,76.67,77.38,76.9723,9277400
2025-01-10,76.89,77.325,76.24,76.34,75.9378,13943590
2025-01-13,76.4,76.66,76.055,76.47,76.0671,9490917
2025-01-14,76.56,76.6512,76.13,76.49,76.087,7763782
2025-01-15,76.91,77.15,76.11,76.23,75.8283,11427000
2025-01-16,76.08,76.875,75.805,76.8,76.3953,11223400
2025-01-17,76.94,77.4,76.85,77.24,76.833,10525010
2025-01-21,77.39,77.895,77.31,77.6,77.1911,8849489
2025-01-22,77.95,77.95,77.15,77.22,76.8131,8357873
2025-01-23,77.11,77.53,76.8,77.5,77.0916,7562459
2025-01-24,77.47,77.93,77.43,77.9,77.4895,6685652
2025-01-27,78.69,80.16,78.675,80.01,79.5884,17519900
2025-01-28,79.76,80.1,78.6,78.76,78.345,11665180
2025-01-29,78.88,79.3,78.81,78.95,78.534,10195400
2025-01-30,79.34,79.9,79.18,79.73,79.3099,8191980
2025-01-31,79.03,79.57,78.93,78.98,78.5638,10269000
2025-02-03,78.41,79.45,78.23,79.29,78.8722,13340840
2025-02-04,79.02,79.1,78.295,78.62,78.2057,9307813
2025-02-05,78.61,79.13,78.195,79.11,78.6932,8847897
2025-02-06,80.15,80.165,79.215,79.47,79.0513,9846348
2025-02-07,79.49,79.68,79.12,79.35,78.9319,8104061
2025-02-10,79.56,79.85,79.06,79.84,79.4193,7949646
2025-02-11,79.96,80.63,79.67,80.61,80.1853,9157217
2025-02-12,79.92,80.645,79.87,80.55,80.1256,10564120
2025-02-13,80.76,81.49,80.54,81.42,80.991,10132270
2025-02-14,81.375,81.425,80.59,80.61,80.1853,10470430
2025-02-18,80.35,80.915,79.9,80.9,80.4737,10432770
2025-02-19,81.09,81.58,80.89,81.55,81.1203,6450823
2025-02-20,80.56,81.23,80.43,81.23,80.802,14264250
2025-02-21,81.23,82.25,80.98,82.18,81.747,18203260
2025-02-24,81.85,82.81,81.81,82.43,81.9957,14114230
2025-02-25,82.69,83.88,82.69,83.6,83.1595,18197971
2025-02-26,83.28,83.36,81.85,82.0,81.5679,19969520
2025-02-27,81.64,82.43,81.62,81.99,81.558,16614020
2025-02-28,82.69,83.13,82.135,83.08,82.6422,15164210
2025-03-03,82.68,83.82,82.68,83.52,83.0799,18918891
2025-03-04,83.36,84.14,82.05,82.1,81.6674,21845910
2025-03-05,81.94,82.75,81.81,82.44,82.0056,13772980
2025-03-06,82.13,82.795,81.94,82.59,82.1548,13729690
2025-03-07,82.06,83.43,82.035,82.86,82.4234,19631090
2025-03-10,82.99,84.35,82.36,82.68,82.2443,27412670
2025-03-11,82.51,82.58,81.41,81.47,81.0407,27913660
2025-03-12,80.675,80.98,79.62,79.7,79.2801,22000869
2025-03-13,79.8,80.12,79.18,79.33,78.912,18077740
2025-03-14,79.15,79.58,78.88,79.51,79.0911,10251390
2025-03-17,79.65,80.91,79.58,80.67,80.2449,12470280
2025-03-18,80.61,80.71,79.7,79.75,79.3298,9461101
2025-03-19,79.57,79.83,79.14,79.75,79.3298,12042920
2025-03-20,79.63,79.915,79.24,79.36,78.9418,10954530
2025-03-21,79.3,79.5299,78.99,79.33,78.912,11926210
2025-03-24,79.03,79.48,78.96,79.4,79.4,9586592
2025-03-25,79.26,79.365,78.425,78.68,78.68,12703420
2025-03-26,78.85,80.08,78.85,79.9,79.9,11492430
2025-03-27,80.13,80.97,80.07,80.81,80.81,9253349
2025-03-28,80.92,81.1,80.1107,80.41,80.41,12493230
2025-03-31,80.53,81.92,80.53,81.67,81.67,14299150
2025-04-01,81.86,82.01,81.32,81.79,81.79,11201250
2025-04-02,81.83,82.06,81.18,81.55,81.55,9218956
2025-04-03,81.75,82.82,81.35,82.02,82.02,20746480
2025-04-04,81.58,82.04,78.46,78.46,78.46,35619551
2025-04-07,76.6,79.38,76.16,77.55,77.55,45133953
2025-04-08,78.71,78.975,75.605,76.35,76.35,26842520
2025-04-09,75.965,79.94,75.835,79.31,79.31,39358898
2025-04-10,79.3,80.15,77.975,79.35,79.35,25967990
2025-04-11,79.65,80.86,78.905,80.35,80.35,19009840
2025-04-14,80.69,82.045,80.33,81.72,81.72,12388280
2025-04-15,81.84,81.94,80.98,81.03,81.03,8920479
2025-04-16,81.37,81.49,79.82,80.16,80.16,13657270
2025-04-17,80.51,82.255,80.39,81.87,81.87,13663580
2025-04-21,81.94,82.03,80.2,81.09,81.09,13804390
2025-04-22,81.4,82.71,81.26,82.24,82.24,11258790
2025-04-23,82.38,82.71,81.13,81.77,81.77,17717410
2025-04-24,81.215,81.33,80.68,81.05,81.05,12480730
2025-04-25,81.2,81.44,80.0,80.84,80.84,14378000
2025-04-28,80.91,81.22,80.14,80.57,80.57,12089080
2025-04-29,80.23,81.3,79.79,81.24,81.24,10065700
2025-04-30,81.69,82.15,80.67,81.83,81.83,10565800
2025-05-01,81.29,81.55,80.83,81.12,81.12,13203000
2025-05-02,81.58,81.86,81.21,81.56,81.56,14859700
2025-05-05,81.58,81.68,81.0,81.49,81.49,10236300
2025-05-06,81.33,81.63,80.97,81.35,81.35,10506300
2025-05-07,81.43,81.85,81.16,81.48,81.48,10474900
2025-05-08,81.57,81.95,81.07,81.38,81.38,11018500
2025-05-09,81.03,81.34,80.82,80.91,80.91,9231500
2025-05-12,80.97,81.23,80.33,81.03,81.03,18914800
2025-05-13,80.76,80.88,79.65,79.94,79.94,13148500
2025-05-14,79.8,79.91,79.36,79.51,79.51,10352000
2025-05-15,79.58,81.19,79.26,81.14,81.14,13370000
2025-05-16,81.22,82.07,81.1,82.07,82.07,11973300
2025-05-19,81.85,82.37,81.61,82.31,82.31,13601400
2025-05-20,82.27,82.84,82.27,82.6,82.6,12719300
2025-05-21,82.2,82.33,81.51,81.64,81.64,10989100
2025-05-22,81.56,81.735,80.975,81.3,81.3,11838678
2025-05-23,81.26,81.77,80.76,81.6,81.6,10693100
2025-05-27,81.9,82.39,81.72,82.34,82.34,14433600
2025-05-28,82.31,82.565,81.695,81.78,81.78,9961940
2025-05-29,81.81,82.16,81.4,82.11,82.11,13321300
2025-05-30,81.97,83.19,81.97,82.83,82.83,17778900
2025-06-02,82.59,82.89,82.06,82.88,82.88,15827900
2025-06-03,82.74,82.93,82.22,82.8,82.8,13265600
2025-06-04,82.82,82.84,82.15,82.22,82.22,10804100
2025-06-05,82.05,82.16,81.21,81.43,81.43,16474500
2025-06-06,81.81,81.95,81.43,81.69,81.69,10948900
2025-06-09,81.56,81.83,81.19,81.58,81.58,13027300
2025-06-10,81.59,81.95,81.45,81.76,81.76,12364900
2025-06-11,81.71,81.71,81.205,81.48,81.48,11204012
2025-06-12,81.45,81.98,81.09,81.96,81.96,10709900
2025-06-13,81.71,82.16,80.77,80.96,80.96,15635100
2025-06-16,81.16,81.85,80.97,81.22,81.22,12728200
2025-06-17,80.99,81.12,80.5,80.53,80.53,15059900
2025-06-18,80.75,80.84,80.38,80.43,80.43,11117700
2025-06-20,80.72,81.24,80.61,81.02,81.02,16771500
2025-06-23,80.53,81.47,80.47,81.4,81.4,17771400
2025-06-24,81.39,81.48,80.97,81.33,81.33,12580900
2025-06-25,81.16,81.16,80.13,80.24,80.24,12880400
2025-06-26,80.32,80.64,79.97,80.17,80.17,13783200
2025-06-27,80.25,80.8,80.17,80.55,80.55,15135200
