Date,Open,High,Low,Close,Adj Close,Volume
2024-08-26,75.68,76.2169,75.665,75.91,74.252,6668153
2024-08-27,75.75,76.02,75.275,75.31,73.6651,8333396
2024-08-28,75.54,75.955,75.25,75.31,73.6651,5241370
2024-08-29,75.56,75.79,74.82,75.72,74.0662,6379149
2024-08-30,75.86,76.4,75.58,76.29,74.6237,8503877
2024-09-03,76.31,76.73,75.94,76.18,74.5161,11813000
2024-09-04,76.55,77.405,76.45,76.83,75.152,13651590
2024-09-05,77.41,77.51,76.41,76.64,74.9661,7772695
2024-09-06,76.81,76.97,75.9,75.91,74.252,9803072
2024-09-09,76.24,76.69,75.8,76.68,75.0052,7183093
2024-09-10,76.82,77.365,76.56,77.04,75.3574,11627730
2024-09-11,77.05,77.355,76.15,77.28,75.5921,10383500
2024-09-12,77.45,77.585,76.97,77.45,75.7584,9667869
2024-09-13,77.71,78.5591,77.41,78.54,76.8246,8119434
2024-09-16,78.79,79.36,78.58,79.14,77.4115,9955253
2024-09-17,79.18,79.375,78.82,79.08,77.3528,13981480
2024-09-18,78.94,79.16,78.1427,78.48,76.7659,23517391
2024-09-19,78.2,78.38,77.38,78.02,76.316,20768240
2024-09-20,79.0,80.25,78.89,80.08,78.331,22139641
2024-09-23,80.03,80.4,79.74,80.33,79.1085,11670260
2024-09-24,79.88,80.77,79.59,79.76,78.5471,14052550
2024-09-25,80.2,80.42,79.48,80.18,78.9607,8179586
2024-09-26,80.03,80.38,79.41,79.63,78.4191,9897261
2024-09-27,79.96,80.635,79.88,80.42,79.1971,7401955
2024-09-30,80.58,80.83,79.86,80.78,79.5516,9508674
2024-10-01,80.69,81.545,80.2,81.43,80.1917,12181190
2024-10-02,80.91,81.62,80.77,81.47,80.2311,8245766
2024-10-03,81.92,82.055,81.24,81.44,80.2016,12102840
2024-10-04,80.74,81.4,80.48,81.31,80.0735,12542580
2024-10-07,81.04,81.09,79.2285,79.44,78.232,17641980
2024-10-08,79.79,80.035,79.47,79.48,78.2714,13011060
2024-10-09,79.26,79.5,78.35,78.8,77.6017,17144000
2024-10-10,78.88,79.5,78.52,78.56,77.3654,13163310
2024-10-11,78.3,79.25,78.05,79.25,78.0449,9666336
2024-10-14,79.37,80.32,79.22,80.25,79.0297,9020881
2024-10-15,80.6,81.2,80.515,80.61,79.3842,13213840
2024-10-16,81.01,82.37,80.645,82.21,80.9599,9549792
2024-10-17,82.48,82.5,81.42,81.48,80.241,11763580
2024-10-18,81.41,81.99,81.05,81.95,80.7038,7017589
2024-10-21,82.14,82.3799,81.3051,81.63,80.3887,7405753
2024-10-22,81.08,81.51,80.695,81.34,80.1031,8559632
2024-10-23,81.4,82.15,81.25,82.12,80.8712,9822523
2024-10-24,82.13,82.3,81.315,81.59,80.3493,6546133
2024-10-25,82.0,82.07,80.32,80.38,79.1577,8759470
2024-10-28,80.81,81.42,80.62,81.01,79.7781,7311432
2024-10-29,80.11,80.12,79.26,79.28,78.0744,13866520
2024-10-30,79.59,79.74,78.95,79.09,77.8873,10455300
2024-10-31,79.29,80.5,79.23,79.91,78.6948,13757950
2024-11-01,79.9,80.14,78.06,78.13,76.9419,15430540
2024-11-04,77.35,77.76,76.78,77.2,76.026,13978070
2024-11-05,77.16,78.36,76.93,78.36,77.1684,9508071
2024-11-06,77.35,77.89,76.82,77.55,76.3707,16479391
2024-11-07,77.94,78.465,77.28,77.69,76.5086,18851570
2024-11-08,78.08,79.345,78.02,79.18,77.9759,14428590
2024-11-11,79.19,79.8664,79.01,79.4,78.1926,13005460
2024-11-12,79.16,79.34,78.115,78.49,77.2964,9351622
2024-11-13,79.0,79.03,78.02,78.35,77.1586,8205898
2024-11-14,78.45,78.85,77.96,78.08,76.8927,8853743
2024-11-15,78.14,79.345,77.99,79.25,78.0449,11965800
2024-11-18,79.18,80.155,79.0814,79.94,78.7244,7331218
2024-11-19,79.64,80.46,79.26,80.45,79.2266,5875205
2024-11-20,80.6,80.87,80.09,80.49,79.266,6098430
2024-11-21,80.61,81.99,80.225,81.89,80.6447,10882030
2024-11-22,82.15,82.27,81.42,81.45,80.2114,7880658
2024-11-25,82.1,82.25,80.995,81.6,80.3591,7126923
2024-11-26,81.83,82.9498,81.62,82.9,81.6394,8687393
2024-11-27,83.15,83.41,82.815,82.9,81.6394,8578251
2024-11-29,83.17,83.23,82.75,82.93,81.6689,4617442
2024-12-02,82.92,82.95,81.12,81.15,79.916,11042130
2024-12-03,81.64,81.9,80.43,80.45,79.2266,9426843
2024-12-04,80.7,80.9,80.13,80.44,79.2168,12084960
2024-12-05,80.53,81.14,80.32,80.69,79.463,7113044
2024-12-06,80.73,80.92,79.54,79.69,78.4782,7114327
2024-12-09,79.69,79.8,78.64,78.69,77.4934,10526890
2024-12-10,78.56,78.56,77.49,78.12,76.9321,10159490
2024-12-11,78.33,78.385,77.49,77.63,76.4495,7379763
2024-12-12,78.0,78.245,77.52,77.59,76.4101,7712456
2024-12-13,77.7,78.045,77.51,77.64,76.4594,6904341
2024-12-16,77.71,77.91,76.99,77.02,75.8488,8060464
2024-12-17,76.54,77.02,76.39,76.7,75.5337,7938583
2024-12-18,76.65,76.76,74.84,74.89,73.7512,14905880
2024-12-19,74.96,76.075,74.94,75.23,74.086,13539750
2024-12-20,74.8,76.6,74.7004,76.43,75.2678,12594340
2024-12-23,75.61,76.12,74.87,76.06,75.5239,10057200
2024-12-24,76.06,76.4999,75.83,76.48,75.941,4505133
2024-12-26,76.16,76.51,75.99,76.3,75.7622,5057066
2024-12-27,75.9,76.3,75.59,76.08,75.5438,6902655
2024-12-30,75.74,75.95,75.065,75.76,75.226,8435097
2024-12-31,75.91,76.14,75.33,75.69,75.1565,6302743
2025-01-02,76.24,76.66,75.72,76.27,75.7324,12052440
2025-01-03,76.71,77.4863,76.38,77.08,76.5367,8883928
2025-01-06,77.08,77.14,75.965,76.22,75.6828,12811890
2025-01-07,76.48,76.81,75.835,76.03,75.4941,11428230
2025-01-08,75.9,76.09,74.76,76.01,75.4743,13422950
2025-01-10,76.25,76.84,75.22,75.58,75.0473,15608480
2025-01-13,75.5,75.58,73.91,74.7,74.1735,12445820
2025-01-14,74.99,75.91,74.7995,75.68,75.1466,9837592
2025-01-15,77.0,77.55,76.705,76.79,76.2488,10680300
2025-01-16,76.75,78.755,76.72,78.73,78.1751,15207530
2025-01-17,78.68,79.2,78.43,78.84,78.2843,7334541
2025-01-21,79.73,80.445,79.525,80.05,79.4858,10816680
2025-01-22,80.27,80.27,78.275,78.32,77.768,11822430
2025-01-23,78.61,79.255,78.475,78.69,78.1354,10792600
2025-01-24,78.57,79.72,78.4,79.49,78.9298,8385099
2025-01-27,77.89,78.085,75.825,77.65,77.1027,21224080
2025-01-28,77.61,77.61,75.9,76.58,76.0403,14270480
2025-01-29,76.56,77.62,76.48,76.74,76.1991,9565457
2025-01-30,77.63,78.46,77.56,78.34,77.7879,9356339
2025-01-31,78.41,78.48,77.7,77.88,77.3311,9835376
2025-02-03,76.85,78.59,76.73,78.3,77.7481,14059480
2025-02-04,77.85,77.9752,76.83,77.61,77.063,10249170
2025-02-05,78.38,78.92,77.7407,78.39,77.8375,7996492
2025-02-06,78.73,78.73,77.74,78.3,77.7481,6410448
2025-02-07,78.28,78.835,78.045,78.14,77.5893,7165378
2025-02-10,78.36,79.02,77.925,78.99,78.4333,5332216
2025-02-11,78.68,79.425,78.02,79.39,78.8305,5418113
2025-02-12,78.37,79.44,78.02,79.25,78.6914,7444465
2025-02-13,79.4,79.585,78.945,79.43,78.8702,8510352
2025-02-14,79.39,80.03,79.045,79.1,78.5425,6986147
2025-02-18,79.43,79.97,79.16,79.84,79.2773,7754933
2025-02-19,79.75,80.495,79.67,80.26,79.6943,6256979
2025-02-20,80.0,80.44,79.29,80.25,79.6844,8695668
2025-02-21,80.26,80.53,79.88,80.27,79.7043,7773743
2025-02-24,80.5,80.51,79.51,79.87,79.3071,7486963
2025-02-25,79.4,79.63,78.32,79.47,78.9099,10918950
2025-02-26,79.62,80.5,79.36,79.8,79.2376,7710965
2025-02-27,79.58,79.7587,77.95,78.03,77.48,12537640
2025-02-28,78.54,79.25,78.12,79.22,78.6617,10884990
2025-03-03,79.14,79.58,78.8,79.33,78.7709,9638155
2025-03-04,79.33,79.75,77.92,78.04,77.49,11280920
2025-03-05,77.52,78.04,76.855,77.49,76.9439,10333350
2025-03-06,76.89,76.96,75.66,75.88,75.3452,12702950
2025-03-07,76.05,77.63,75.83,77.29,76.7453,11617220
2025-03-10,77.02,78.37,77.02,78.14,77.5893,18682980
2025-03-11,78.1,78.4,77.0,77.41,76.8644,16320190
2025-03-12,77.4,77.85,76.7,77.17,76.6261,8716191
2025-03-13,77.43,77.68,76.87,77.36,76.8148,8400896
2025-03-14,77.59,78.96,77.31,78.87,78.3141,9134951
2025-03-17,78.85,79.655,78.46,79.2,78.6418,9645216
2025-03-18,78.73,78.87,78.14,78.65,78.0957,9642761
2025-03-19,78.69,79.05,78.41,78.94,78.3836,8081767
2025-03-20,78.95,79.38,78.78,79.26,78.7014,8207572
2025-03-21,78.95,79.33,78.26,78.75,78.195,7813884
2025-03-24,78.5,79.12,78.1,78.17,78.17,6998419
2025-03-25,78.09,78.11,76.555,76.92,76.92,11197980
2025-03-26,76.93,77.61,76.93,77.43,77.43,7582321
2025-03-27,77.36,78.05,77.1775,77.41,77.41,6985925
2025-03-28,77.88,78.465,77.74,77.98,77.98,9539289
2025-03-31,78.1,79.165,78.08,78.85,78.85,10734970
2025-04-01,78.8,79.28,78.285,79.05,79.05,9042354
2025-04-02,78.99,79.6,78.59,79.42,79.42,6475586
2025-04-03,79.32,80.21,78.82,78.92,78.92,19325080
2025-04-04,79.29,79.29,74.04,74.53,74.53,33082711
2025-04-07,73.39,75.64,71.775,73.39,73.39,36581473
2025-04-08,74.7,75.23,72.24,73.09,73.09,19800250
2025-04-09,72.46,76.165,71.02,75.97,75.97,35027449
2025-04-10,75.4,76.28,73.835,75.4,75.4,22083881
2025-04-11,75.36,76.585,74.43,76.32,76.32,14420010
2025-04-14,76.92,77.945,76.47,77.69,77.69,9707782
2025-04-15,77.86,78.37,77.585,77.68,77.68,7628580
2025-04-16,77.87,78.165,76.725,76.98,76.98,8750379
2025-04-17,77.28,78.745,77.28,77.77,77.77,9464374
2025-04-21,77.42,77.51,75.03,75.93,75.93,10390020
2025-04-22,76.74,78.17,76.6777,78.0,78.0,10850390
2025-04-23,78.77,79.21,77.62,78.33,78.33,13951920
2025-04-24,78.27,78.81,77.71,78.45,78.45,8414041
2025-04-25,78.52,78.57,77.86,78.21,78.21,7037677
2025-04-28,78.25,78.845,77.71,78.69,78.69,5542415
2025-04-29,78.58,79.43,78.25,79.3,79.3,6584000
2025-04-30,78.99,79.17,77.54,78.9,78.9,9038600
2025-05-01,79.39,80.13,78.87,79.13,79.13,8983500
2025-05-02,79.42,79.99,78.99,79.75,79.75,8037000
2025-05-05,79.49,79.79,78.77,79.55,79.55,7447900
2025-05-06,79.56,81.08,79.49,80.52,80.52,10317500
2025-05-07,80.38,81.22,80.1,80.75,80.75,9787500
2025-05-08,80.79,80.99,79.99,80.1,80.1,11218900
2025-05-09,80.31,80.33,79.72,80.24,80.24,8710200
2025-05-12,80.61,80.82,79.4,79.76,79.76,13730100
2025-05-13,79.64,80.27,79.21,79.65,79.65,12032000
2025-05-14,79.48,79.51,78.11,79.3,79.3,11456300
2025-05-15,79.62,81.21,79.57,80.99,80.99,13314600
2025-05-16,81.11,82.21,80.91,82.18,82.18,10038400
2025-05-19,81.49,82.57,81.47,82.53,82.53,8153200
2025-05-20,82.4,83.05,82.4,82.77,82.77,9037600
2025-05-21,82.5,82.66,81.1,81.26,81.26,11352000
2025-05-22,80.57,80.57,79.165,80.1,80.1,14088315
2025-05-23,80.64,81.13,79.7,81.06,81.06,10865100
2025-05-27,81.69,81.88,81.05,81.67,81.67,9247100
2025-05-28,81.62,81.66,80.18,80.53,80.53,10472471
2025-05-29,80.57,81.22,80.21,81.09,81.09,10433700
2025-05-30,80.93,82.06,80.78,81.92,81.92,10340200
2025-06-02,81.57,82.29,81.24,82.18,82.18,13399600
2025-06-03,83.17,83.17,81.74,82.4,82.4,14273777
2025-06-04,82.26,82.26,80.96,80.96,80.96,16500900
2025-06-05,81.19,81.19,80.67,80.83,80.83,10587500
2025-06-06,81.24,81.33,80.5,81.19,81.19,10633600
2025-06-09,81.05,81.36,80.54,80.67,80.67,12433200
2025-06-10,80.88,81.05,80.26,80.86,80.86,14026400
2025-06-11,81.1,81.211,80.645,80.91,80.91,10696009
2025-06-12,80.96,81.94,80.92,81.89,81.89,9784300
2025-06-13,81.77,81.91,81.18,81.42,81.42,12662700
2025-06-16,81.82,82.26,80.63,81.02,81.02,13633300
2025-06-17,80.9,81.1,79.78,80.35,80.35,14167900
2025-06-18,80.54,80.96,80.14,80.56,80.56,11162000
2025-06-20,80.73,81.44,80.67,80.78,80.78,15844100
2025-06-23,80.64,81.37,80.47,81.24,81.24,12786520
2025-06-24,81.33,81.82,81.185,81.59,81.59,10195110
2025-06-25,81.4,81.4,80.35,80.5,80.5,13385920
2025-06-26,80.65,81.21,80.495,81.17,81.17,9373380
2025-06-27,81.38,81.99,81.08,81.33,81.33,12653861
