Date,Open,High,Low,Close,Adj Close,Volume
2024-11-27,144.15,144.51,143.14,143.18,142.027,5561250
2024-11-29,143.4,144.26,143.4,143.99,142.8305,3091515
2024-12-02,143.9,144.11,142.74,142.93,141.779,6217462
2024-12-03,142.98,143.22,141.555,142.03,140.8863,4528073
2024-12-04,142.05,142.66,141.66,142.65,141.5013,5727725
2024-12-05,142.65,142.77,140.885,140.92,139.7852,5233992
2024-12-06,141.34,141.6649,140.33,140.56,139.4281,5432813
2024-12-09,140.59,140.75,139.265,139.34,138.2179,7434370
2024-12-10,139.17,139.52,138.19,139.0,137.8807,7382815
2024-12-11,139.72,139.93,138.62,138.68,137.5632,6168901
2024-12-12,138.75,138.95,137.7243,137.79,136.6804,7081577
2024-12-13,137.95,138.095,137.29,137.43,136.3233,6709920
2024-12-16,137.58,138.06,137.11,137.55,136.4423,6573467
2024-12-17,136.96,137.27,135.965,136.29,135.1925,6861679
2024-12-18,136.48,136.785,132.35,132.44,131.3735,13428140
2024-12-19,133.08,134.05,132.22,132.27,131.2049,12507790
2024-12-20,132.14,134.81,131.81,133.82,132.7424,11849880
2024-12-23,132.99,133.325,132.015,133.12,132.7126,8022266
2024-12-24,132.98,134.215,132.73,134.16,133.7494,2972912
2024-12-26,133.85,134.59,133.51,134.26,133.8491,4749605
2024-12-27,133.49,134.26,132.485,133.26,132.8522,6060009
2024-12-30,131.81,132.535,130.64,131.92,131.5163,8725559
2024-12-31,132.33,132.53,131.36,131.76,131.3568,6010140
2025-01-02,132.73,132.95,130.71,131.3,130.8982,7227799
2025-01-03,131.76,133.0,131.33,132.72,132.3138,7676135
2025-01-06,133.4,133.825,132.185,132.43,132.0247,6899931
2025-01-07,132.73,133.16,131.85,132.3,131.8951,6841232
2025-01-08,132.05,132.95,131.245,132.82,132.4135,8277709
2025-01-10,132.13,132.25,131.05,131.33,130.9281,9997303
2025-01-13,130.59,132.95,130.445,132.87,132.4634,8365618
2025-01-14,133.81,134.64,133.21,134.44,134.0286,6746834
2025-01-15,136.43,136.64,135.045,135.29,134.876,9184173
2025-01-16,135.66,137.13,135.51,136.93,136.5109,6556511
2025-01-17,137.81,138.265,137.2075,137.75,137.3284,6869566
2025-01-21,138.96,140.58,138.96,140.58,140.1498,12177720
2025-01-22,141.02,141.17,140.185,140.25,139.8208,7206044
2025-01-23,141.14,141.8965,140.56,141.67,141.2364,7353419
2025-01-24,141.6,141.645,140.79,141.07,140.6383,6457675
2025-01-27,138.93,139.51,138.495,139.18,138.7541,10909290
2025-01-28,139.51,139.63,137.85,138.26,137.8369,8900229
2025-01-29,138.35,139.23,137.71,137.79,137.3683,9101061
2025-01-30,137.59,139.585,137.59,139.33,138.9036,8169865
2025-01-31,139.29,139.74,138.19,138.35,137.9266,10145760
2025-02-03,135.93,137.97,135.33,136.98,136.5608,13906840
2025-02-04,137.11,137.75,136.72,137.02,136.6007,7577294
2025-02-05,137.5,137.74,136.155,137.12,136.7004,8179152
2025-02-06,137.39,137.88,136.79,137.74,137.3185,7368336
2025-02-07,138.37,138.545,137.05,137.33,136.9097,10408870
2025-02-10,138.22,138.61,137.63,138.56,138.1359,5446353
2025-02-11,138.1,138.68,137.7003,138.61,138.1858,5787806
2025-02-12,136.63,138.24,136.41,137.75,137.3284,7694533
2025-02-13,137.74,138.25,137.31,137.89,137.468,8539145
2025-02-14,138.08,138.25,137.385,137.55,137.129,5800023
2025-02-18,138.02,138.89,137.88,138.63,138.2057,7227047
2025-02-19,138.29,139.08,138.07,138.77,138.3453,9454236
2025-02-20,138.61,138.63,136.8707,137.86,137.4381,9306742
2025-02-21,138.0,138.0,134.31,134.84,134.4273,14561320
2025-02-24,135.36,135.6,134.05,134.23,133.8192,10876120
2025-02-25,134.24,135.4,133.49,134.92,134.5071,9898767
2025-02-26,135.61,136.36,134.825,135.0,134.5868,8330405
2025-02-27,135.31,136.43,134.35,134.53,134.1183,9624632
2025-02-28,134.9,136.455,134.24,136.33,135.9128,9887953
2025-03-03,137.12,137.64,133.6708,134.39,133.9787,12682990
2025-03-04,132.91,134.0,130.79,131.77,131.3667,15191390
2025-03-05,132.24,134.4,132.1,133.85,133.4404,12117570
2025-03-06,132.47,133.6,131.74,132.7,132.2939,12029090
2025-03-07,131.95,134.6,131.53,134.25,133.8391,17504510
2025-03-10,132.54,134.08,131.1,132.15,131.7456,15124160
2025-03-11,131.85,132.02,129.42,130.12,129.7218,13177110
2025-03-12,131.31,131.49,128.99,130.11,129.7118,12728290
2025-03-13,129.8,130.4,128.265,128.78,128.3859,10596970
2025-03-14,130.01,131.38,129.47,131.13,130.7287,8920031
2025-03-17,130.94,133.55,130.8,132.94,132.5331,6918327
2025-03-18,132.38,132.58,131.125,131.88,131.4764,8051806
2025-03-19,132.31,134.39,132.15,133.63,133.221,8274853
2025-03-20,132.57,133.94,132.32,132.96,132.5531,8078264
2025-03-21,131.81,132.41,130.98,132.25,131.8453,10036540
2025-03-24,133.43,134.52,133.105,134.29,134.29,8446934
2025-03-25,134.56,134.935,133.84,134.49,134.49,5337191
2025-03-26,134.7,135.378,133.195,133.6,133.6,6899514
2025-03-27,133.56,134.015,132.27,132.89,132.89,8413976
2025-03-28,132.45,132.8,130.08,130.15,130.15,10196910
2025-03-31,129.14,131.85,128.42,131.07,131.07,9650165
2025-04-01,130.77,132.09,129.65,131.81,131.81,8722274
2025-04-02,130.31,133.515,130.26,133.05,133.05,6397961
2025-04-03,128.59,129.71,125.76,125.85,125.85,15962470
2025-04-04,122.25,122.68,117.79,117.94,117.94,28516350
2025-04-07,114.65,121.8,112.75,117.39,117.39,42518246
2025-04-08,121.04,121.67,114.64,116.42,116.42,21272381
2025-04-09,115.23,127.55,115.23,126.76,126.76,36610660
2025-04-10,124.46,124.98,119.91,123.49,123.49,26233980
2025-04-11,123.21,126.32,121.985,125.67,125.67,13750380
2025-04-14,127.19,127.82,125.92,126.98,126.98,8060912
2025-04-15,126.77,127.81,126.155,126.35,126.35,6230178
2025-04-16,125.74,126.43,123.64,124.62,124.62,8043549
2025-04-17,124.71,126.49,124.67,125.3,125.3,7850413
2025-04-21,124.09,124.35,121.14,122.49,122.49,9083486
2025-04-22,123.49,125.18,123.12,124.63,124.63,7493366
2025-04-23,128.03,129.13,125.815,126.19,126.19,9718348
2025-04-24,126.14,129.26,125.755,129.02,129.02,7145451
2025-04-25,128.71,129.5,128.1,129.01,129.01,5826880
2025-04-28,129.23,130.3,128.22,129.44,129.44,6202243
2025-04-29,129.05,130.54,128.94,130.28,130.28,5040600
2025-04-30,129.41,131.59,127.85,131.22,131.22,7532300
2025-05-01,131.78,133.16,131.25,132.21,132.21,9338700
2025-05-02,133.89,135.11,133.7,134.58,134.58,7227600
2025-05-05,133.76,135.45,133.67,134.65,134.65,4523400
2025-05-06,133.24,134.23,132.96,133.47,133.47,5404100
2025-05-07,133.87,134.74,133.42,134.15,134.15,5304600
2025-05-08,135.19,137.35,134.94,136.0,136.0,7914800
2025-05-09,136.27,136.56,135.2,136.11,136.11,4541200
2025-05-12,140.31,140.35,138.98,140.3,140.3,8321800
2025-05-13,140.75,142.18,140.59,141.28,141.28,9795200
2025-05-14,141.19,141.42,140.2,140.6,140.6,6517700
2025-05-15,141.0,142.38,140.8,142.16,142.16,5761900
2025-05-16,142.38,143.78,141.91,143.78,143.78,5384200
2025-05-19,142.39,144.39,142.39,144.27,144.27,5459200
2025-05-20,143.69,144.46,143.19,143.75,143.75,6825700
2025-05-21,142.98,143.39,141.11,141.32,141.32,9600200
2025-05-22,141.06,142.155,140.53,141.29,141.29,8982632
2025-05-23,139.69,141.34,139.63,140.83,140.83,8233100
2025-05-27,142.49,143.43,141.7,143.31,143.31,11862100
2025-05-28,143.53,143.79,142.395,142.6,142.6,9056332
2025-05-29,143.19,143.29,141.72,142.73,142.73,12106600
2025-05-30,142.59,143.32,141.56,142.82,142.82,14254700
2025-06-02,142.63,142.7,140.84,142.64,142.64,12641300
2025-06-03,142.61,143.83,142.55,143.74,143.74,10896800
2025-06-04,144.09,144.57,143.81,143.82,143.82,7975800
2025-06-05,144.27,144.35,143.17,143.72,143.72,13814300
2025-06-06,145.0,145.56,144.47,144.93,144.93,11289200
2025-06-09,145.31,145.52,144.51,144.8,144.8,9162800
2025-06-10,145.08,145.08,143.41,144.17,144.17,15625600
2025-06-11,144.3,144.685,142.845,144.24,144.24,15812686
2025-06-12,143.12,143.98,142.96,143.86,143.86,13097400
2025-06-13,142.84,143.92,142.22,142.65,142.65,14060500
2025-06-16,143.5,144.53,143.33,143.63,143.63,13711000
2025-06-17,143.1,143.58,142.35,142.55,142.55,12654200
2025-06-18,142.69,143.66,142.12,142.21,142.21,14008800
2025-06-20,143.08,143.42,141.89,142.37,142.37,13985200
2025-06-23,142.2,143.94,141.28,143.86,143.86,15902380
2025-06-24,144.63,145.3,143.82,145.06,145.06,11518370
2025-06-25,145.16,145.235,143.46,143.78,143.78,9751624
2025-06-26,144.41,145.51,144.1,145.34,145.34,9728657
2025-06-27,145.76,147.43,145.425,146.79,146.79,13380945
2025-06-30,147.06,147.73,146.58,147.52,147.52,10914600
