Date,Open,High,Low,Close,Adj Close,Volume
2025-01-08,40.01,40.17,39.615,40.15,39.895,6312798
2025-01-10,39.52,39.62,39.145,39.18,38.9312,8343224
2025-01-13,39.13,39.689,39.05,39.68,39.428,5769421
2025-01-14,39.81,40.11,39.71,40.02,39.7659,5022132
2025-01-15,41.06,41.15,40.14,40.19,39.9348,6511074
2025-01-16,40.29,41.125,40.155,41.09,40.8291,5600941
2025-01-17,41.21,41.31,41.06,41.08,40.8191,4913492
2025-01-21,41.26,41.87,41.24,41.83,41.5644,6105680
2025-01-22,41.75,41.75,41.06,41.1,40.839,5837092
2025-01-23,41.19,41.44,40.795,41.43,41.1669,3916238
2025-01-24,41.29,41.84,41.26,41.55,41.2861,4038944
2025-01-27,41.5,42.005,41.41,41.96,41.6935,11135840
2025-01-28,41.9,41.9,41.31,41.45,41.1868,4366324
2025-01-29,41.5,41.58,40.7801,40.97,40.7098,3945741
2025-01-30,41.6,41.82,41.1444,41.51,41.2464,4481505
2025-01-31,41.38,41.83,41.29,41.42,41.157,4730339
2025-02-03,41.08,41.51,40.68,41.35,41.0874,7439614
2025-02-04,41.07,41.4565,40.92,41.35,41.0874,4559328
2025-02-05,41.83,42.105,41.41,42.0,41.7333,4357234
2025-02-06,42.24,42.25,41.8201,42.12,41.8525,3680994
2025-02-07,42.23,42.265,41.78,41.97,41.7035,5337374
2025-02-10,42.06,42.095,41.645,42.03,41.7631,3907698
2025-02-11,41.83,42.27,41.765,42.26,41.9916,3276329
2025-02-12,41.43,42.05,41.43,41.9,41.6339,6834399
2025-02-13,41.81,42.34,41.67,42.23,41.9618,7069078
2025-02-14,42.35,42.49,42.05,42.06,41.7929,4528108
2025-02-18,41.95,42.385,41.92,42.21,41.9419,5622232
2025-02-19,42.03,42.3865,41.965,42.29,42.0214,4405686
2025-02-20,42.29,42.65,42.055,42.58,42.3096,3947349
2025-02-21,42.59,42.65,42.02,42.23,41.9618,5072118
