Date,Open,High,Low,Close,Adj Close,Volume
2024-10-10,45.82,45.86,45.44,45.63,45.2718,34127391
2024-10-11,45.92,46.6,45.89,46.51,46.1449,52850301
2024-10-14,46.59,46.85,46.46,46.8,46.4326,35850840
2024-10-15,47.12,47.39,46.84,46.9,46.5318,42356781
2024-10-16,47.08,47.5,46.99,47.48,47.1073,44973699
2024-10-17,47.68,47.81,47.58,47.61,47.2362,45823449
2024-10-18,47.61,47.72,47.3501,47.62,47.2462,34279602
2024-10-21,47.54,47.65,47.15,47.24,46.8692,26207439
2024-10-22,47.0,47.23,46.78,47.15,46.7799,30018750
2024-10-23,47.1,47.22,46.88,47.11,46.7402,20697250
2024-10-24,47.12,47.205,46.86,47.15,46.7799,19617539
2024-10-25,47.34,47.42,46.52,46.63,46.2639,25526480
2024-10-28,46.87,47.2499,46.855,47.21,46.8394,31415881
2024-10-29,47.09,47.22,46.88,46.92,46.5517,27930910
2024-10-30,46.98,47.43,46.94,47.13,46.76,28704330
2024-10-31,47.07,47.21,46.48,46.48,46.1151,53417059
2024-11-01,46.63,47.0,46.52,46.64,46.2739,40139910
2024-11-04,46.61,46.65,46.025,46.28,45.9167,41705578
2024-11-05,46.32,46.73,46.23,46.71,46.3433,35221762
2024-11-06,49.04,49.68,48.7,49.55,49.161,153473406
2024-11-07,49.44,49.44,48.66,48.75,48.3673,70611367
2024-11-08,49.1,49.4662,48.85,49.19,48.8038,60376527
2024-11-11,49.68,50.135,49.67,49.89,49.4984,63654711
2024-11-12,49.87,49.94,49.59,49.74,49.3495,58512359
2024-11-13,49.84,50.1265,49.685,49.77,49.3793,31880680
2024-11-14,49.88,49.99,49.545,49.64,49.2503,38252754
2024-11-15,49.64,50.01,49.61,49.87,49.4785,40741500
2024-11-18,49.91,50.11,49.7,50.02,49.6273,27146820
2024-11-19,49.62,49.8799,49.42,49.69,49.2999,27014711
2024-11-20,49.89,49.92,49.295,49.54,49.1511,33932480
2024-11-21,49.79,50.3951,49.66,50.17,49.7762,50881770
2024-11-22,50.14,50.78,50.13,50.73,50.3318,42050840
2024-11-25,51.01,51.245,50.86,51.06,50.6592,47492551
2024-11-26,51.08,51.26,50.76,51.16,50.7584,28418400
2024-11-27,51.23,51.62,51.205,51.26,50.8576,31803721
2024-11-29,51.44,51.57,51.25,51.34,50.937,15178420
2024-12-02,51.42,51.4893,50.7,50.83,50.431,55483578
2024-12-03,51.13,51.13,50.45,50.45,50.054,46924281
2024-12-04,50.4,50.44,50.085,50.26,49.8654,41017434
2024-12-05,50.34,50.67,50.3,50.41,50.0143,33599281
2024-12-06,50.4,50.57,50.2649,50.4,50.0043,23439350
2024-12-09,50.44,50.49,49.69,49.71,49.3198,41998281
2024-12-10,49.75,49.98,49.385,49.7,49.3098,38861793
2024-12-11,49.9,49.92,49.58,49.8,49.4091,35035887
2024-12-12,49.93,49.97,49.58,49.58,49.1908,23107260
2024-12-13,49.78,49.795,49.43,49.54,49.1511,39160441
2024-12-16,49.57,49.63,49.355,49.45,49.0618,35242762
2024-12-17,49.26,49.27,48.9341,49.1,48.7146,46103328
2024-12-18,49.19,49.3,47.59,47.63,47.2561,72399484
2024-12-19,48.17,48.53,47.79,47.8,47.4248,63641039
2024-12-20,47.7,48.885,47.6,48.51,48.1292,56066152
2024-12-23,48.06,48.455,47.87,48.42,48.2448,43033312
2024-12-24,48.52,49.01,48.425,48.99,48.8127,18350471
2024-12-26,48.77,49.13,48.74,49.11,48.9323,20807211
2024-12-27,48.85,49.17,48.49,48.75,48.5736,33852398
2024-12-30,48.25,48.4955,47.86,48.28,48.1053,34819781
2024-12-31,48.4,48.57,48.16,48.33,48.1551,25170529
2025-01-02,48.58,48.765,47.94,48.21,48.0355,35879121
2025-01-03,48.49,48.62,48.075,48.59,48.4141,25198141
2025-01-06,48.8,49.02,48.35,48.44,48.2647,54289941
2025-01-07,48.65,48.76,48.115,48.33,48.1551,57682699
2025-01-08,48.34,48.5,48.02,48.49,48.3145,36422020
2025-01-10,48.1,48.14,47.15,47.32,47.1487,53128711
2025-01-13,47.08,47.68,47.035,47.66,47.4875,36002820
2025-01-14,47.85,48.29,47.7449,48.25,48.0754,39353246
2025-01-15,49.28,49.61,49.0099,49.48,49.3009,61176910
2025-01-16,49.46,49.845,49.455,49.81,49.6297,33830434
2025-01-17,49.91,50.32,49.73,50.23,50.0482,43693113
2025-01-21,50.4,50.71,50.385,50.65,50.4667,33267469
2025-01-22,50.65,50.66,50.21,50.41,50.2276,37226406
2025-01-23,50.49,50.79,50.48,50.7,50.5165,32048850
2025-01-24,50.53,50.9,50.48,50.85,50.666,39088672
2025-01-27,50.76,51.44,50.62,51.41,51.2239,61707422
2025-01-28,51.35,51.55,51.11,51.32,51.1343,39885281
2025-01-29,51.18,51.74,51.17,51.28,51.0944,43612191
2025-01-30,51.75,52.04,51.43,51.77,51.5826,64250480
2025-01-31,51.83,51.97,51.435,51.47,51.2837,40429473
2025-02-03,50.75,51.395,50.4125,51.26,51.0745,77416234
2025-02-04,51.32,51.39,51.0,51.14,50.9549,41742727
2025-02-05,51.36,51.69,51.135,51.68,51.493,34758566
2025-02-06,51.98,52.125,51.76,52.11,51.9214,34355930
2025-02-07,52.17,52.26,51.78,51.82,51.6325,40601441
2025-02-10,51.91,51.975,51.19,51.41,51.2239,37921488
2025-02-11,51.33,51.64,51.02,51.54,51.3535,45162871
2025-02-12,51.28,51.38,50.92,51.36,51.1741,45473141
2025-02-13,51.5,51.77,51.28,51.7,51.5129,36372207
2025-02-14,51.77,52.02,51.75,51.8,51.6125,29574279
2025-02-18,51.88,52.2,51.745,52.17,51.9812,33496809
2025-02-19,52.04,52.25,51.9,52.19,52.0011,31748520
2025-02-20,52.11,52.15,51.035,51.39,51.204,47078879
2025-02-21,51.41,51.5,50.645,50.75,50.5663,51789953
2025-02-24,50.99,51.405,50.68,50.97,50.7855,56673859
2025-02-25,51.27,51.405,50.305,50.96,50.7756,50132793
2025-02-26,50.97,51.3154,50.75,50.85,50.666,31250490
2025-02-27,51.03,51.8,50.99,51.13,50.945,44378566
2025-02-28,51.39,52.2599,51.17,52.18,51.9912,63537102
2025-03-03,52.32,52.635,51.365,51.74,51.5527,76100125
2025-03-04,51.22,51.2781,49.6401,49.92,49.7393,99342406
2025-03-05,49.94,50.4459,49.56,50.21,50.0283,75561680
2025-03-06,49.62,49.955,49.055,49.38,49.2013,55477738
2025-03-07,49.2,49.33,48.25,49.12,48.9422,87351359
2025-03-10,48.29,48.605,47.46,48.02,47.8462,78221422
2025-03-11,47.95,48.075,47.28,47.61,47.4377,72972172
2025-03-12,48.12,48.19,47.22,47.68,47.5074,60700121
2025-03-13,47.795,48.075,47.28,47.42,47.2484,49986352
2025-03-14,47.87,48.6,47.62,48.52,48.3444,49535680
2025-03-17,48.33,49.325,48.315,49.09,48.9123,43570461
2025-03-18,49.13,49.29,48.85,49.03,48.8526,32714240
2025-03-19,49.06,49.83,48.855,49.57,49.3906,44290711
2025-03-20,49.29,49.975,49.2,49.64,49.4603,46325961
2025-03-21,49.39,49.64,49.03,49.46,49.281,53382781
2025-03-24,49.79,50.27,49.6601,50.15,50.15,43158191
2025-03-25,50.33,50.51,50.08,50.43,50.43,24873711
2025-03-26,50.58,50.91,50.09,50.28,50.28,39753281
2025-03-27,50.19,50.445,49.785,50.18,50.18,32299840
2025-03-28,50.03,50.3,49.015,49.21,49.21,45365379
2025-03-31,48.72,50.06,48.58,49.81,49.81,38042301
2025-04-01,49.62,49.97,49.195,49.75,49.75,37959141
2025-04-02,49.35,50.325,49.27,50.16,50.16,41792121
2025-04-03,48.2,48.65,47.6001,47.69,47.69,101160602
2025-04-04,46.07,46.41,44.09,44.2,44.2,128135297
2025-04-07,42.84,45.65,42.21,44.09,44.09,179993203
2025-04-08,45.8,46.22,43.235,43.92,43.92,98804227
2025-04-09,43.24,47.61,43.07,47.23,47.23,177242891
2025-04-10,46.525,46.6,44.54,45.91,45.91,93318180
2025-04-11,45.6,46.97,45.37,46.67,46.67,63647449
2025-04-14,47.35,47.615,46.865,47.15,47.15,52008941
2025-04-15,47.42,47.9,47.23,47.27,47.27,41840102
2025-04-16,47.17,47.3363,46.18,46.53,46.53,47934328
2025-04-17,46.5,47.205,46.43,46.65,46.65,61866559
2025-04-21,46.41,46.545,45.14,45.65,45.65,43082312
2025-04-22,46.34,47.28,46.2,47.16,47.16,38154781
2025-04-23,48.04,48.725,47.56,47.72,47.72,50290848
2025-04-24,47.55,48.34,47.36,48.25,48.25,26817920
2025-04-25,48.01,48.23,47.7,48.02,48.02,28112971
2025-04-28,48.22,48.57,47.83,48.17,48.17,33922762
2025-04-29,48.18,48.76,47.96,48.67,48.67,42475300
2025-04-30,48.15,48.93,47.5,48.76,48.76,33759900
2025-05-01,48.58,49.07,48.44,48.75,48.75,34420200
2025-05-02,49.49,49.94,49.33,49.76,49.76,35032100
2025-05-05,49.34,49.83,49.1,49.44,49.44,24139900
2025-05-06,49.0,49.56,48.97,49.16,49.16,28949100
2025-05-07,49.32,49.72,49.26,49.45,49.45,30070100
2025-05-08,49.84,50.37,49.73,49.86,49.86,31294200
2025-05-09,49.96,50.04,49.72,49.86,49.86,22075000
2025-05-12,51.11,51.2,50.55,50.87,50.87,44274100
2025-05-13,51.0,51.32,50.91,51.08,51.08,33986100
2025-05-14,51.11,51.17,50.79,50.94,50.94,38764200
2025-05-15,50.87,51.36,50.83,51.28,51.28,34742500
2025-05-16,51.27,51.67,51.16,51.59,51.59,53401000
2025-05-19,51.32,51.77,51.24,51.62,51.62,26348400
2025-05-20,51.38,51.52,51.11,51.34,51.34,26903000
2025-05-21,51.02,51.17,50.25,50.29,50.29,40019000
2025-05-22,50.18,50.52,49.9719,50.23,50.23,33331260
2025-05-23,49.59,50.29,49.57,50.05,50.05,33621600
2025-05-27,50.44,50.96,50.26,50.93,50.93,38636400
2025-05-28,50.89,51.02,50.515,50.59,50.59,31519329
2025-05-29,50.76,50.86,50.36,50.85,50.85,34098400
2025-05-30,50.68,51.05,50.46,50.96,50.96,37953200
2025-06-02,50.61,51.0,50.29,50.98,50.98,30142300
2025-06-03,50.82,51.13,50.41,51.08,51.08,33701400
2025-06-04,51.15,51.21,50.78,50.79,50.79,24600500
2025-06-05,50.8,50.88,50.45,50.65,50.65,42022700
2025-06-06,51.17,51.44,51.05,51.28,51.28,34981000
2025-06-09,51.34,51.36,50.69,51.0,51.0,28322100
2025-06-10,50.99,51.08,50.88,51.06,51.06,27728600
2025-06-11,51.11,51.34,50.81,51.0,51.0,39353818
2025-06-12,50.7,51.01,50.5,51.0,51.0,25500900
2025-06-13,50.35,50.46,49.81,49.96,49.96,54921900
2025-06-16,50.32,50.88,50.31,50.53,50.53,35632400
2025-06-17,50.27,50.48,50.09,50.24,50.24,31130700
2025-06-18,50.22,50.77,50.15,50.22,50.22,45728200
2025-06-20,50.37,50.58,50.22,50.36,50.36,44454400
2025-06-23,50.2,50.84,49.84,50.82,50.82,43022700
2025-06-24,51.32,51.77,51.28,51.58,51.58,41225000
2025-06-25,51.59,51.6,51.3,51.41,51.41,33106900
2025-06-26,51.44,51.83,51.41,51.79,51.79,37866000
2025-06-27,51.75,52.23,51.7,51.94,51.94,38941600
2025-06-30,52.18,52.4375,52.135,52.37,52.37,42214858
