Date,Open,High,Low,Close,Adj Close,Volume
2024-07-24,222.26,222.959,215.36,215.88,214.7633,7150360
2024-07-25,215.65,218.865,210.46,213.57,212.4653,10578960
2024-07-26,216.45,218.0,214.45,216.28,215.1613,5848931
2024-07-29,218.0,218.94,214.69,215.32,214.2062,3671907
2024-07-30,216.12,216.33,208.3,209.91,208.8242,5347259
2024-07-31,216.39,219.5899,214.87,218.8,217.6682,7307043
2024-08-01,218.2,220.73,208.4,210.64,209.5504,8495715
2024-08-02,205.04,206.73,201.25,204.72,203.6611,9310849
2024-08-05,191.905,201.72,190.745,197.9,196.8763,15714950
2024-08-06,200.43,204.645,198.3,200.59,199.5524,12287860
2024-08-07,205.45,206.45,197.07,197.34,196.3192,8826750
2024-08-08,200.91,205.22,198.0,204.71,203.6511,7221370
2024-08-09,204.59,206.81,203.35,205.63,204.5664,4767753
2024-08-12,206.27,208.91,205.31,207.31,206.2377,4290100
2024-08-13,209.88,213.745,209.62,213.68,212.5747,4999769
2024-08-14,215.0,215.94,211.96,214.85,213.7387,4461232
2024-08-15,217.63,221.25,217.16,221.03,219.8867,4740085
2024-08-16,219.86,221.825,219.26,221.4,220.2548,3353151
2024-08-19,220.88,225.06,219.98,225.05,223.8859,6502106
2024-08-20,224.46,225.81,222.94,224.26,223.1,3610789
2024-08-21,224.4,226.36,223.69,225.58,224.4132,3769364
2024-08-22,226.84,227.37,219.93,220.39,219.25,4541819
2024-08-23,222.58,224.935,221.1,223.96,222.8015,5340482
2024-08-26,223.76,224.6025,220.02,221.15,220.0061,3134436
2024-08-27,219.78,222.96,218.7,222.49,221.3391,3828001
2024-08-28,222.2,222.63,217.58,219.42,218.285,4501130
2024-08-29,219.48,222.57,216.88,217.44,216.3153,6641827
2024-08-30,219.81,221.18,217.44,220.33,219.1903,5024223
2024-09-03,218.0,218.16,209.01,210.21,209.1227,7378040
2024-09-04,208.08,212.06,207.42,209.67,208.5855,6165000
2024-09-05,208.16,211.95,207.97,209.35,208.2671,4437616
2024-09-06,209.18,209.68,202.98,203.92,202.8652,6220540
2024-09-09,206.45,207.49,204.54,207.26,206.1879,5460988
2024-09-10,208.69,210.81,206.7,210.36,209.2719,5061453
2024-09-11,211.08,217.87,207.74,217.54,216.4147,6384366
2024-09-12,217.38,220.27,215.85,219.34,218.2054,5303055
2024-09-13,219.61,220.99,218.72,220.44,219.2997,4023662
2024-09-16,218.85,220.3,217.57,219.6,218.4641,3448891
2024-09-17,221.8,222.14,218.06,219.17,218.0363,3494960
2024-09-18,219.72,221.26,216.96,217.17,216.0467,6370843
2024-09-19,223.27,225.005,222.05,223.62,222.4633,6967039
2024-09-20,222.74,223.53,220.54,222.53,221.3789,7246354
2024-09-23,222.33,222.62,221.41,222.09,221.3381,3745263
2024-09-24,223.02,224.06,220.62,223.61,222.8529,3512903
2024-09-25,223.17,225.23,223.07,224.25,223.4908,3055768
2024-09-26,228.63,228.8788,224.83,227.22,226.4507,4622373
2024-09-27,227.54,227.61,224.26,225.1,224.3379,3046880
2024-09-30,224.12,225.9,223.0,225.76,224.9957,2750944
2024-10-01,225.09,225.22,218.95,220.26,219.5143,5647652
2024-10-02,220.31,222.895,219.06,221.89,221.1388,2266152
2024-10-03,221.24,224.44,221.21,222.81,222.0556,2892440
2024-10-04,225.69,225.85,222.92,225.29,224.5272,2507672
2024-10-07,224.28,225.77,223.18,223.74,222.9825,2215206
2024-10-08,225.35,228.3,224.835,227.92,227.1483,3932395
2024-10-09,228.1,230.79,227.39,230.47,229.6897,3789891
2024-10-10,228.93,231.005,228.29,230.41,229.6299,2846118
2024-10-11,229.86,231.33,229.52,230.81,230.0286,4424457
2024-10-14,232.28,234.3,232.171,233.82,233.0284,4905062
2024-10-15,234.0,234.565,227.83,228.68,227.9058,7089654
2024-10-16,229.4,229.74,226.9238,229.39,228.6134,2879422
2024-10-17,232.59,232.72,230.09,230.09,229.311,3025591
2024-10-18,231.29,231.76,230.42,230.91,230.1282,2268528
2024-10-21,230.19,232.02,229.77,231.99,231.2046,3161192
2024-10-22,230.76,232.54,230.1,231.75,230.9654,3084585
2024-10-23,230.89,231.24,226.4817,228.43,227.6566,3041820
2024-10-24,229.36,229.6672,227.74,229.1,228.3243,2416361
2024-10-25,230.4,232.875,229.96,230.29,229.5103,4157391
2024-10-28,231.94,231.94,230.17,230.22,229.4406,2949570
2024-10-29,230.66,233.99,229.8,233.32,232.5301,3725832
2024-10-30,231.19,231.81,229.46,229.61,228.8326,4170567
2024-10-31,227.09,227.09,222.16,222.24,221.4876,6055103
2024-11-01,222.48,225.58,222.18,223.91,223.1519,5782895
2024-11-04,224.12,225.3499,222.79,223.74,222.9825,3155985
2024-11-05,224.43,227.07,224.43,226.89,226.1218,3636483
2024-11-06,231.27,233.78,230.58,233.35,232.56,5483910
2024-11-07,234.97,237.69,234.86,237.42,236.6162,5231461
2024-11-08,237.12,237.94,236.3,237.16,236.3571,3618188
2024-11-11,237.13,237.28,234.44,235.85,235.0515,3633605
2024-11-12,235.69,236.45,234.29,236.15,235.3505,3765392
2024-11-13,235.65,237.07,234.6,235.33,234.5333,3164919
2024-11-14,235.71,236.12,234.15,234.53,233.736,3300992
2024-11-15,231.63,231.93,227.95,228.71,227.9357,5614916
2024-11-18,228.71,230.42,227.72,229.45,228.6732,3086060
2024-11-19,228.01,231.52,228.01,231.33,230.5468,3453400
2024-11-20,231.53,231.61,228.05,231.13,230.3475,4437399
2024-11-21,233.37,234.57,229.8003,233.48,232.6895,5295868
2024-11-22,233.06,234.1399,232.22,233.6,232.8091,3545419
2024-11-25,235.36,235.77,232.53,233.59,232.7991,5568644
2024-11-26,234.65,235.49,233.76,234.76,233.9652,3114958
2024-11-27,233.17,233.31,229.53,231.58,230.7959,3184662
2024-11-29,232.12,234.22,231.89,233.73,232.9387,2084171
2024-12-02,233.9,236.83,233.84,235.95,235.1512,4699113
2024-12-03,234.95,236.86,234.49,236.8,235.9983,2787954
2024-12-04,239.76,241.25,239.06,241.13,240.3136,5420289
2024-12-05,240.75,241.03,239.5794,239.91,239.0977,2818968
2024-12-06,240.33,241.88,240.07,240.84,240.0246,3327417
2024-12-09,239.94,240.7979,238.66,239.27,238.4599,4016243
2024-12-10,238.46,239.11,235.2,235.95,235.1512,5617497
2024-12-11,237.82,240.1299,237.0,239.37,238.5596,4344770
2024-12-12,237.84,238.905,237.26,238.03,237.2241,3609195
2024-12-13,240.18,241.12,237.15,239.05,238.2407,4338455
2024-12-16,239.36,241.65,238.85,241.44,240.6226,4721635
2024-12-17,239.73,240.92,238.81,239.98,239.1675,4072452
2024-12-18,240.79,241.45,231.7,232.24,231.4537,8463578
2024-12-19,234.6,235.36,232.19,232.49,231.7029,6692897
2024-12-20,230.91,237.86,230.19,235.96,235.1611,7462446
2024-12-23,236.25,238.17,234.99,238.07,237.6527,3986660
2024-12-24,238.92,240.54,238.56,240.53,240.1084,2326657
2024-12-26,239.76,241.57,238.99,240.69,240.2682,3575488
2024-12-27,239.07,239.38,235.154,237.49,237.0738,4363256
2024-12-30,234.03,236.34,232.58,234.47,234.0591,3975160
2024-12-31,235.11,235.27,231.76,232.52,232.1125,4690615
2025-01-02,234.36,235.02,229.7801,231.97,231.5634,6385156
2025-01-03,233.39,235.9999,232.93,235.75,235.3368,4560565
2025-01-06,238.44,241.062,237.81,238.75,238.3316,4487661
2025-01-07,240.0,240.0,233.14,233.96,233.5499,5003649
2025-01-08,234.5,234.54,231.63,233.88,233.4701,5011895
2025-01-10,231.42,231.46,227.43,228.78,228.379,5832896
2025-01-13,225.1,227.32,224.45,227.16,226.7619,5327974
2025-01-14,228.92,229.545,225.95,227.76,227.3608,3610218
2025-01-15,230.87,232.97,230.11,232.29,231.8829,5232653
2025-01-16,234.18,234.33,230.45,230.5,230.096,2684261
2025-01-17,234.66,234.94,233.08,234.11,233.6997,3371692
2025-01-21,234.89,236.64,233.2601,236.06,235.6463,3372076
2025-01-22,239.25,241.95,238.91,241.39,240.9669,5121877
2025-01-23,239.53,241.87,239.3,241.82,241.3962,3802235
2025-01-24,242.58,242.58,238.525,239.3,238.8806,3303802
2025-01-27,228.58,230.975,225.47,227.57,227.1711,10352760
2025-01-28,229.11,234.16,226.69,233.64,233.2305,5630339
2025-01-29,233.18,233.29,229.49,231.74,231.3338,4525003
2025-01-30,231.33,232.97,229.74,232.17,231.7631,4420135
2025-01-31,234.33,235.73,230.19,230.81,230.4055,5372314
2025-02-03,225.7,229.0899,224.495,227.7,227.3009,6876435
2025-02-04,228.48,231.34,228.4,230.98,230.5752,4185642
2025-02-05,231.19,234.24,230.46,234.19,233.7795,2699042
2025-02-06,234.19,235.31,233.15,234.83,234.4184,3404037
2025-02-07,235.78,236.91,232.04,232.82,232.4119,4276633
2025-02-10,234.66,236.81,234.59,236.22,235.806,3027083
2025-02-11,234.91,237.28,234.75,236.33,235.9158,3228283
2025-02-12,233.0,236.0985,232.74,235.82,235.4067,4277830
2025-02-13,236.24,239.31,235.91,239.16,238.7408,3914785
2025-02-14,238.96,240.165,238.52,239.97,239.5494,2278612
2025-02-18,241.21,242.19,240.09,242.16,241.7356,3011983
2025-02-19,241.89,243.14,240.2,242.18,241.7555,2802146
2025-02-20,241.95,242.27,238.86,241.41,240.9869,2993874
2025-02-21,241.48,241.58,234.75,234.87,234.4584,4528792
2025-02-24,235.78,236.44,231.22,231.51,231.1042,3723778
2025-02-25,231.02,231.23,226.95,228.51,228.1095,5217146
2025-02-26,230.75,233.18,229.23,231.0,230.5951,3815335
2025-02-27,232.26,232.5,222.49,222.59,222.1999,5050005
2025-02-28,221.59,225.76,219.7,225.53,225.1347,7086079
2025-03-03,226.69,227.15,217.05,218.67,218.2867,6258091
2025-03-04,217.05,222.36,214.26,218.5,218.117,8860491
2025-03-05,219.18,222.29,216.24,221.57,221.1817,5965543
2025-03-06,217.02,220.45,214.375,215.42,215.0424,8215989
2025-03-07,215.17,219.09,212.63,218.54,218.157,5631995
2025-03-10,214.22,214.62,207.08,209.25,208.8833,10780900
2025-03-11,208.61,211.91,206.29,208.4,208.0347,7416354
2025-03-12,212.12,213.52,209.15,211.68,211.309,5490848
2025-03-13,211.07,211.54,206.8475,207.66,207.296,6191533
2025-03-14,210.38,214.16,210.31,213.94,213.565,5020766
2025-03-17,213.77,216.96,213.15,215.43,215.0524,5074390
2025-03-18,213.9,214.12,211.37,212.15,211.7782,5743690
2025-03-19,213.24,217.43,212.35,214.91,214.5333,4419325
2025-03-20,212.47,215.73,212.15,213.38,213.006,3572637
2025-03-21,210.715,214.25,209.94,213.96,213.585,5212846
2025-03-24,217.14,218.145,216.57,217.63,217.63,4100067
2025-03-25,217.49,218.64,217.38,218.35,218.35,3740852
2025-03-26,217.68,218.2,212.64,213.48,213.48,3944331
2025-03-27,212.02,213.22,210.39,211.51,211.51,3288875
2025-03-28,210.41,211.26,205.68,206.38,206.38,5333790
2025-03-31,202.78,206.95,200.73,206.48,206.48,7109541
2025-04-01,205.66,208.17,203.98,207.99,207.99,4740057
2025-04-02,205.02,211.26,204.86,209.53,209.53,4645979
2025-04-03,199.49,200.7,195.07,195.23,195.23,9725692
2025-04-04,189.14,190.64,182.3,182.37,182.37,16902289
2025-04-07,174.93,191.81,172.45,183.46,183.46,22278930
2025-04-08,190.29,192.84,176.44,179.73,179.73,12905710
2025-04-09,180.1,204.98,179.87,203.86,203.86,18494439
2025-04-10,196.85,198.2,187.73,194.37,194.37,9873778
2025-04-11,193.4,199.2,191.95,198.35,198.35,7211599
2025-04-14,204.5,204.63,198.0,200.16,200.16,5952249
2025-04-15,200.47,202.41,199.95,200.89,200.89,3600030
2025-04-16,195.5,197.58,190.54,193.91,193.91,6611242
2025-04-17,195.3,195.3,192.04,192.86,192.86,3740378
2025-04-21,189.81,190.29,185.185,187.88,187.88,4486681
2025-04-22,190.38,193.57,189.27,192.46,192.46,4656434
2025-04-23,199.84,201.95,197.23,198.04,198.04,6706855
2025-04-24,199.99,205.71,199.6701,205.43,205.43,4658477
2025-04-25,204.81,208.855,204.61,208.47,208.47,3259230
2025-04-28,208.2,209.225,205.02,208.13,208.13,2787206
2025-04-29,207.13,209.97,207.13,209.1,209.1,4572200
2025-04-30,204.99,210.75,203.8,209.97,209.97,5101900
2025-05-01,214.56,216.55,212.86,213.05,213.05,5766400
2025-05-02,215.49,217.62,214.91,216.61,216.61,4062700
2025-05-05,214.75,217.0,214.64,215.46,215.46,3378500
2025-05-06,212.26,215.24,211.61,213.67,213.67,3979100
2025-05-07,213.67,216.75,212.2,215.81,215.81,4084700
2025-05-08,217.95,219.94,216.01,217.87,217.87,4352200
2025-05-09,218.84,219.24,216.48,217.6,217.6,3665000
2025-05-12,226.83,227.78,224.54,227.7,227.7,6739100
2025-05-13,228.52,233.38,228.26,232.62,232.62,6378600
2025-05-14,233.71,235.05,232.76,234.13,234.13,5124000
2025-05-15,232.86,235.77,232.58,234.45,234.45,4768200
2025-05-16,235.21,235.21,232.86,234.89,234.89,4055800
2025-05-19,231.42,235.08,231.34,234.55,234.55,5931500
2025-05-20,233.09,233.71,231.9,233.67,233.67,5136600
2025-05-21,231.48,234.71,228.35,229.28,229.28,9319100
2025-05-22,229.39,231.4,228.83,229.13,229.13,5632612
2025-05-23,225.35,228.29,225.1,226.81,226.81,5999000
2025-05-27,230.34,232.52,229.57,232.2,232.2,7104200
2025-05-28,232.48,233.39,230.91,231.24,231.24,5373942
2025-05-29,234.74,234.98,230.44,231.63,231.63,7005900
2025-05-30,231.52,231.63,227.42,230.91,230.91,6747000
2025-06-02,230.3,233.09,230.02,232.95,232.95,6439400
2025-06-03,233.26,236.63,233.09,236.45,236.45,7154300
2025-06-04,236.75,237.54,235.63,236.8,236.8,5449600
2025-06-05,237.5,239.57,235.11,236.13,236.13,7943500
2025-06-06,238.41,239.46,237.68,238.36,238.36,4512300
2025-06-09,239.29,241.01,239.11,239.53,239.53,5550300
2025-06-10,239.49,241.23,238.59,240.87,240.87,4915800
2025-06-11,241.45,242.425,239.1,240.34,240.34,4799449
2025-06-12,240.29,243.13,240.25,242.57,242.57,5605200
2025-06-13,239.76,241.59,238.29,239.17,239.17,6596900
2025-06-16,240.61,243.76,240.61,243.04,243.04,6933100
2025-06-17,242.02,243.73,240.75,241.32,241.32,5262700
2025-06-18,241.91,243.13,240.38,241.61,241.61,5533000
2025-06-20,242.47,243.29,239.41,240.54,240.54,5745300
2025-06-23,240.38,243.09,238.75,242.88,242.88,6138515
2025-06-24,245.35,247.54,245.06,247.24,247.24,5664741
2025-06-25,248.52,249.72,248.3,249.35,249.35,4614340
2025-06-26,250.47,251.47,249.48,251.07,251.07,5644647
2025-06-27,251.75,252.7099,249.63,250.77,250.77,6098257
